id,originator_id,beneficiary_id,amount_native,currency,amount_usd,amount_sgd,corridor,channel,in_scope_jurisdictions,scenario_category,scenario_sub_shape,expected_us_verdict,expected_sg_verdict,expected_contradiction_type,reason_summary,raw,occurred_at
675ea415-13e2-449c-82da-270b646680dd,c0a1a6e1-ccfb-40b2-8af3-5edf281613fa,b21cc44a-d589-4275-8f64-2de7ecf8fc39,4645.42,USD,4645.42,6277.59,US-US-USD,ACH,"[""US""]",1_normal,us_payroll,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_property"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_ind_g"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_payroll"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_payroll""}",2026-04-06 12:40:00+00:00
fa3d77e6-fde7-4516-a5da-d6d23228ea05,637d9e86-32b6-4f87-a22c-9763f3b532cd,769bf018-e230-438f-be51-d7ca7a6f8cbd,2479.54,SGD,1834.86,2479.54,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_pharma"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_construction_b"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-06 12:50:00+00:00
c014206f-fb84-4c37-9eeb-397b5b6c4a7b,556deaf2-5c11-47ae-a34b-49faca27b068,8d30182f-80b9-44ce-be00-32ba3f8530ec,22045.57,USD,22045.57,29791.31,US-SG-USD,SWIFT,"[""SG"", ""US""]",1_normal,sg_us_trade,allow,allow,D,US: allow; SG: allow,"{""originator_alias"": ""us_sme_imports_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_retail"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_us_trade"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_us_trade""}",2026-04-06 12:54:00+00:00
dbfddc25-0a5e-429a-9953-aa057fa8dd6d,defda458-6b68-42e9-b3c2-6c42eecaeaee,21ffc2a6-0094-4283-aebf-40c6bbd845b9,9726.75,USD,9726.75,13144.26,US-US-USD,CASH_USD,"[""US""]",2_structuring,us_structuring_below_10k_cash,flag,not_in_scope,D,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: not in scope","{""originator_alias"": ""us_mule_b"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_b"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""2_structuring"", ""scenario_sub_shape"": ""us_structuring_below_10k_cash"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: not in scope"", ""sg_signals"": {}, ""note"": ""Structuring round B leg 2/6""}",2026-04-06 13:00:00+00:00
3b92befe-8200-4acc-9422-1ec9bd536ca8,803df6a5-1348-4841-ac0e-064d04770dcc,516f53e5-6729-4bfa-a7c7-5d72c4ce3e2c,7010.33,SGD,5187.64,7010.33,SG-SG-SGD,GIRO,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_logistics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_design"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-06 13:05:00+00:00
45fc9081-feb7-46f9-be79-a520258b97b9,06e7c621-dafd-42e1-911b-3fa4aa8b4534,803df6a5-1348-4841-ac0e-064d04770dcc,14430.15,SGD,10678.31,14430.15,SG-SG-SGD,FAST,"[""SG""]",7_cross_border,sgd_domestic,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_textiles_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_logistics_b"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""7_cross_border"", ""scenario_sub_shape"": ""sgd_domestic"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""SGD-only domestic \u2014 no US scope""}",2026-04-06 13:28:00+00:00
b2bfa14b-3700-4cc7-8327-53351c157b15,2102cf4d-ee1f-4fb7-9398-c6426fba8c5a,f7ba7e6f-92e6-4d3b-a6ad-d9f947e3acba,3944.72,SGD,2919.09,3944.72,SG-SG-SGD,CASH_SGD,"[""SG""]",2_structuring,sg_repeat_low_value_cash,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_mule_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_construction_a"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""2_structuring"", ""scenario_sub_shape"": ""sg_repeat_low_value_cash"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Repeat low-value SGD cash leg 5/8""}",2026-04-06 14:00:00+00:00
e5d6ef8f-fb38-45b7-93a6-b199e936aa1a,0416a93c-7692-41e9-b4f4-150ff121c4f0,a68e3ef8-f115-4fa8-b5c0-75685911a286,10932.79,SGD,8090.26,10932.79,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_food"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_education"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-06 14:15:00+00:00
46a997a4-44c5-4559-9690-5b35d29e6295,1c6da973-9728-4d77-9e9f-256f25a8c9c1,10b91e54-aa63-4d8a-adf0-08899bd1ad5d,206109.21,USD,206109.21,278525.96,SG-SG-USD,SWIFT,"[""SG""]",8_behavioral_deviation,amount_10x_usual,not_in_scope,flag,D,"US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_electronics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_logistics_a"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""8_behavioral_deviation"", ""scenario_sub_shape"": ""amount_10x_usual"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Amount 10x customer's usual profile""}",2026-04-06 14:31:00+00:00
a3abb860-add4-402a-8f2e-5a9b3ab0b0ba,7d54daef-175f-4670-aa05-8335d8809dd0,953da828-4120-4c61-b71a-3d57bccdd46a,3053.18,USD,3053.18,4125.91,SG-SG-USD,FAST,"[""SG""]",1_normal,retail_remit,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_ind_i"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_ind_h"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""retail_remit"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: retail_remit""}",2026-04-06 14:57:00+00:00
c47f390d-54fc-4f52-bdce-25bcc92c7077,c89c7223-ff08-473c-b4e2-3c2b584527c2,556deaf2-5c11-47ae-a34b-49faca27b068,9720.82,USD,9720.82,13136.25,US-US-USD,CASH_USD,"[""US""]",9_just_below_limits,just_below_us_ctr_cash,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_design"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_a"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""9_just_below_limits"", ""scenario_sub_shape"": ""just_below_us_ctr_cash"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""USD cash just below $10K CTR threshold""}",2026-04-06 15:52:00+00:00
725ce452-97be-4f1f-81e7-a916ae165474,21ffc2a6-0094-4283-aebf-40c6bbd845b9,ddb73125-cd94-40f7-8595-6f75ed4e388f,209630.47,USD,209630.47,283284.41,US-IR-USD,SWIFT,"[""US""]",5_sanctions,ofac_and_mas_tfs_match,block,not_in_scope,D,"US: block (US.SANCTIONS.OFAC_SDN, US.ML.THRESHOLD, US.SAR.5K); SG: not in scope","{""originator_alias"": ""us_sme_imports_b"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sn_both_a"", ""beneficiary_domicile"": ""IR"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": true, ""mas_tfs_match"": true, ""scenario_category"": ""5_sanctions"", ""scenario_sub_shape"": ""ofac_and_mas_tfs_match"", ""expected_us_verdict"": ""block"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: block (US.SANCTIONS.OFAC_SDN, US.ML.THRESHOLD, US.SAR.5K); SG: not in scope"", ""sg_signals"": {}, ""note"": ""Counterparty on both OFAC and MAS-TFS""}",2026-04-06 16:20:00+00:00
4eeb2a23-6794-49db-b175-1fd673757717,11017773-fb28-4096-a091-2c38ee297f31,4e1e3bc0-1270-4463-b2d1-0da09d5fde2b,21843.08,USD,21843.08,29517.67,SG-US-USD,SWIFT,"[""SG"", ""US""]",4_rapid_movement,velocity_burst,flag,flag,A,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_consultancy_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_food"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""4_rapid_movement"", ""scenario_sub_shape"": ""velocity_burst"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""A"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Velocity cluster 1 leg 2""}",2026-04-06 17:00:00+00:00
49c8cc37-b107-4652-8e39-68428dd9bf7d,a68e3ef8-f115-4fa8-b5c0-75685911a286,0416a93c-7692-41e9-b4f4-150ff121c4f0,2275.66,SGD,1683.99,2275.66,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_education"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_food"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-06 17:24:00+00:00
66beed20-8400-4f21-876b-df5ea6d4e98d,c89c7223-ff08-473c-b4e2-3c2b584527c2,5c2b929c-fa28-423b-8808-ed509f86003a,43607.93,USD,43607.93,58929.63,US-SG-USD,SWIFT,"[""SG"", ""US""]",1_normal,sg_us_trade,allow,allow,D,US: allow; SG: allow,"{""originator_alias"": ""us_sme_design"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_security"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_us_trade"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_us_trade""}",2026-04-06 18:29:00+00:00
bec7b7ab-6749-4829-a8d0-6579c35626c1,8fba4aac-a197-47b9-a018-2c5dc294e7e1,a26369ed-ee15-489c-b7a3-3e68f4cf2011,456101.3,USD,456101.3,616353.11,SG-US-USD,SWIFT,"[""SG"", ""US""]",8_behavioral_deviation,amount_10x_usual,flag,flag,A,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_electronics_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_retail"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""8_behavioral_deviation"", ""scenario_sub_shape"": ""amount_10x_usual"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""A"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Amount 10x customer's usual profile""}",2026-04-06 18:42:00+00:00
23de8a34-3359-4f64-a5af-f9d98a2911ae,1c6da973-9728-4d77-9e9f-256f25a8c9c1,516f53e5-6729-4bfa-a7c7-5d72c4ce3e2c,7643.01,SGD,5655.82,7643.01,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_electronics_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_design"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-06 18:45:00+00:00
5f253066-b191-4cfa-9eb5-479133a26eb6,dc1c7401-ef7a-49bf-bc0d-ca58a04f1cd6,a26369ed-ee15-489c-b7a3-3e68f4cf2011,36343.48,USD,36343.48,49112.81,SG-US-USD,SWIFT,"[""SG"", ""US""]",4_rapid_movement,velocity_burst,flag,flag,A,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_legal"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_retail"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""4_rapid_movement"", ""scenario_sub_shape"": ""velocity_burst"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""A"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Velocity cluster 3 leg 3""}",2026-04-06 20:00:00+00:00
59fb080f-b061-46b4-8652-83d116c3d5be,11017773-fb28-4096-a091-2c38ee297f31,516f53e5-6729-4bfa-a7c7-5d72c4ce3e2c,33506.81,USD,33506.81,45279.47,SG-SG-USD,SWIFT,"[""SG""]",4_rapid_movement,velocity_burst,not_in_scope,flag,D,"US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_consultancy_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_design"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""4_rapid_movement"", ""scenario_sub_shape"": ""velocity_burst"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Velocity cluster 1 leg 5""}",2026-04-06 21:00:00+00:00
4dd302e1-b35a-4309-8949-23e0c98d8d1f,dc1c7401-ef7a-49bf-bc0d-ca58a04f1cd6,8fba4aac-a197-47b9-a018-2c5dc294e7e1,76675.77,USD,76675.77,103615.9,SG-SG-USD,SWIFT,"[""SG""]",4_rapid_movement,velocity_burst,not_in_scope,flag,D,"US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_legal"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_electronics_a"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""4_rapid_movement"", ""scenario_sub_shape"": ""velocity_burst"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Velocity cluster 3 leg 2""}",2026-04-06 22:00:00+00:00
8fbf484d-785a-4926-b9b2-9d55505f5716,dc1c7401-ef7a-49bf-bc0d-ca58a04f1cd6,556deaf2-5c11-47ae-a34b-49faca27b068,39665.17,USD,39665.17,53601.57,SG-US-USD,SWIFT,"[""SG"", ""US""]",4_rapid_movement,velocity_burst,flag,flag,A,"US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_legal"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_imports_a"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""4_rapid_movement"", ""scenario_sub_shape"": ""velocity_burst"", ""expected_us_verdict"": ""flag"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""A"", ""reason_summary"": ""US: flag (US.ML.THRESHOLD, US.SAR.5K); SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Velocity cluster 3 leg 1""}",2026-04-07 01:00:00+00:00
99e209ce-fca3-4348-b383-134d9a175b49,11017773-fb28-4096-a091-2c38ee297f31,21b55d86-65f6-4ccf-a4af-35aa806655c4,30383.05,USD,30383.05,41058.18,SG-SG-USD,SWIFT,"[""SG""]",4_rapid_movement,velocity_burst,not_in_scope,flag,D,"US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_consultancy_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_it_services"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""4_rapid_movement"", ""scenario_sub_shape"": ""velocity_burst"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""flag"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: flag (SG.ML.THRESHOLD, SG.STR.SUSPICION)"", ""sg_signals"": {}, ""note"": ""Velocity cluster 1 leg 1""}",2026-04-07 07:00:00+00:00
4364bf6f-c0e4-4654-b87b-e9636e73ecec,556deaf2-5c11-47ae-a34b-49faca27b068,4e1e3bc0-1270-4463-b2d1-0da09d5fde2b,6778.44,USD,6778.44,9160.05,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_imports_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_food"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-07 07:20:00+00:00
e01ae6ce-73f0-4b43-bfc5-1942c2795bb0,2d5e7d62-e78d-41e8-8b47-6f788daa25fd,a26369ed-ee15-489c-b7a3-3e68f4cf2011,2366.87,USD,2366.87,3198.48,US-US-USD,FEDWIRE,"[""US""]",1_normal,us_dom_b2b,allow,not_in_scope,D,US: allow; SG: not in scope,"{""originator_alias"": ""us_sme_consulting_a"", ""originator_domicile"": ""US"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_retail"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""us_dom_b2b"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""not_in_scope"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: not in scope"", ""sg_signals"": {}, ""note"": ""Normal: us_dom_b2b""}",2026-04-07 07:23:00+00:00
d610bb39-11ed-40ad-a60a-e0a83a119460,6ee95004-0462-4323-a1eb-091bf5204c23,1c6da973-9728-4d77-9e9f-256f25a8c9c1,4217.99,SGD,3121.31,4217.99,SG-SG-SGD,FAST,"[""SG""]",1_normal,sg_dom_b2b,not_in_scope,allow,D,US: not in scope; SG: allow,"{""originator_alias"": ""sg_sme_marine"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""sg_sme_electronics_b"", ""beneficiary_domicile"": ""SG"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_dom_b2b"", ""expected_us_verdict"": ""not_in_scope"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: not in scope; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_dom_b2b""}",2026-04-07 07:40:00+00:00
79aac85f-196c-4ff0-84d3-b97c59a71421,11017773-fb28-4096-a091-2c38ee297f31,c89c7223-ff08-473c-b4e2-3c2b584527c2,77911.62,USD,77911.62,105285.97,SG-US-USD,SWIFT,"[""SG"", ""US""]",1_normal,sg_us_trade,allow,allow,D,US: allow; SG: allow,"{""originator_alias"": ""sg_sme_consultancy_b"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_design"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""1_normal"", ""scenario_sub_shape"": ""sg_us_trade"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""allow"", ""expected_contradiction_type"": ""D"", ""reason_summary"": ""US: allow; SG: allow"", ""sg_signals"": {}, ""note"": ""Normal: sg_us_trade""}",2026-04-07 08:00:00+00:00
ecbcdd21-408a-407f-9098-686c19d61de7,f7ba7e6f-92e6-4d3b-a6ad-d9f947e3acba,8c3dd671-bfec-42db-8f3f-078f7cc053aa,30290.99,USD,30290.99,40933.77,SG-US-USD,SWIFT,"[""SG"", ""US""]",11_sg_block_risk_based,missing_documentation,allow,block,C,"US: allow; SG: block (SG.RBR.MISSING_DOCS, SG.STR.SUSPICION)","{""originator_alias"": ""sg_sme_construction_a"", ""originator_domicile"": ""SG"", ""originator_pep"": ""none"", ""beneficiary_alias"": ""us_sme_software_a"", ""beneficiary_domicile"": ""US"", ""beneficiary_pep"": ""none"", ""ofac_sdn_match"": false, ""mas_tfs_match"": false, ""scenario_category"": ""11_sg_block_risk_based"", ""scenario_sub_shape"": ""missing_documentation"", ""expected_us_verdict"": ""allow"", ""expected_sg_verdict"": ""block"", ""expected_contradiction_type"": ""C"", ""reason_summary"": ""US: allow; SG: block (SG.RBR.MISSING_DOCS, SG.STR.SUSPICION)"", ""sg_signals"": {""missing_documentation"": true}, ""note"": ""Corporate transfer without supporting documentation""}",2026-04-07 08:02:00+00:00
